GEOID,lat,lon
3306080,42.8995551,-71.0643604
3306180,43.479148,-71.4496499
3306240,43.2534762,-70.8879437
3306540,43.3900947,-72.0931359
3306720,42.9255926,-71.1820883
3307050,44.3794006,-71.5396863
3307115,42.8675399,-71.7709597
3307170,42.8110921,-71.3026878
3307200,43.1130444,-72.0136387
3307300,43.4959639,-71.5977111
3333009,43.8833326,-72.0338448
3399997,44.3360157,-71.3018685
3402640,39.9367868,-75.1066438
3412990,39.7857197,-74.9808158
3408640,39.818832,-74.9899655
3406360,39.9062159,-75.062951
3410560,40.8249977,-74.2108562
3411880,40.8206164,-74.1562502
3409810,40.9028851,-74.0634573
3411430,40.7862555,-74.1262199
3412420,40.9472994,-74.0701694
3412450,41.0361833,-74.0442926
3413770,40.8326768,-74.0140875
3413800,40.8547046,-74.0199264
3414160,41.0002412,-73.9340677
3402370,39.8793503,-75.1203958
3403030,39.7297952,-74.8805311
3403240,39.8026811,-74.983763
3403480,39.2737695,-75.0453429
3403540,40.3134499,-74.5202332
3403630,40.2497012,-73.9974576
3403690,40.0495285,-74.9472376
3403840,39.2065547,-74.8183858
3403960,39.2694966,-75.1333181
3404200,40.7520111,-74.1621893
3404440,40.82465,-73.9737928
3404470,40.053506,-74.918438
3418150,39.8379065,-75.15153
3417070,39.7484244,-75.0690921
3414460,40.8203143,-74.1060409
3416080,40.8903167,-74.0114782
3407440,40.9516482,-74.6623771
3416710,41.1951969,-74.4887566
3412870,39.9683681,-75.0578511
3418060,39.7017223,-74.9083512
3410320,39.3900935,-75.0547965
3411670,39.0059437,-74.7975051
3412090,39.7907291,-74.2146092
3412210,39.7391928,-75.4114057
3402820,40.5837895,-74.2274575
3404020,40.5902943,-74.4656518
3400720,40.9186794,-74.8289726
3409750,40.4252175,-74.2264375
3410110,40.4047858,-74.0714039
3413680,40.4256273,-74.1686904
3407830,40.7114174,-74.0647599
3407890,40.7523319,-74.1230925
3411460,40.7936435,-74.0250269
3414850,40.781958,-74.0676485
3400780,40.2359448,-74.0024167
3400930,40.2228837,-74.0102318
3407650,40.234313,-74.0159388
3403570,40.6560901,-74.3035628
3405940,40.8047984,-74.204569
3407680,40.723859,-74.2325223
3407290,40.6958894,-74.2288001
3407920,40.6780895,-74.2881141
3411310,40.6988898,-74.4066229
3400790,40.2322961,-74.0000085
3413530,40.6071525,-74.2805307
3412300,40.8086499,-74.9934211
3413260,40.6364833,-75.1749057
3413380,39.5347979,-74.4760989
3413500,39.5293548,-75.3922428
3413980,40.9958863,-74.3145321
3414040,40.0111349,-75.0141279
3414070,40.9064962,-74.0780051
3414220,40.2207424,-74.4701547
3414520,41.023696,-74.0925529
3414730,40.1304989,-74.0338426
3414760,39.1507809,-74.702732
3413290,40.0777477,-74.0699206
3413320,40.0793378,-74.0466475
3413230,40.0457155,-74.4852452
3408820,40.7858277,-74.3291
3411340,40.7242204,-74.1725735
3415180,40.5539473,-74.5274549
3415240,40.8648008,-74.0481151
3415570,40.153764,-74.0268533
3415600,40.1494828,-74.0461693
3410290,40.4502231,-74.4347863
3410350,40.8780875,-74.6011764
3412900,40.9626704,-74.3052049
3410650,40.9128323,-74.3589163
3402430,40.078824,-74.852483
3403780,40.0130239,-74.9474228
3410710,39.9787162,-74.9426511
3412390,40.003099,-75.0358892
3414010,40.035677,-74.9558009
3499997,39.1131138,-74.9573478
3413350,41.0027335,-74.2867425
3411970,39.2695045,-74.5997464
3417940,38.9875502,-74.8181879
3402760,38.9369094,-74.9653744
3406570,39.66078,-74.7670212
3408671,39.3113371,-74.5269565
3412810,39.9585862,-74.6046057
3401500,40.9223342,-73.9980008
3403270,40.8220503,-73.9879322
3403600,40.9400183,-73.958313
3403300,40.8621369,-74.1603932
3412690,40.9147662,-74.1628291
3417520,41.1051852,-74.3909982
3403930,40.8855999,-74.5591632
3409240,40.7580439,-74.4178066
3406810,40.7477011,-75.122777
3407320,40.9995,-74.0965826
3407470,40.9069791,-74.9766748
3407770,40.3490381,-74.4402016
3408160,40.0131186,-74.3203559
3408280,39.8205431,-75.0054446
3407860,40.4518695,-74.1556341
3411160,40.2138156,-74.0537123
3416890,40.1658273,-74.0979898
3410020,39.0932647,-74.8389216
3404740,40.8911966,-73.972515
3405310,40.8506403,-73.9710074
3403990,40.9452388,-73.9924284
3404660,40.9045259,-74.1195136
3404710,40.9749901,-74.0232476
3417280,40.9458547,-74.2450769
3406120,40.6038315,-74.483208
3411640,40.6212554,-74.4394664
3412270,40.7680399,-74.2356922
3405880,39.7000956,-75.1114226
3412720,39.8399753,-75.2399603
3413830,40.9815914,-74.1135057
3409330,41.0820667,-74.1830614
3401920,40.8742931,-74.0297371
3411280,40.9341614,-74.0194531
3413590,41.0613248,-74.1469957
3414490,40.9030993,-74.0935906
3406270,40.8893976,-74.0456981
3417820,40.9886191,-74.0490412
3405490,40.4768719,-74.5504471
3407230,40.497692,-74.670505
3404500,40.5043964,-74.3488425
3409270,40.4046321,-74.3085374
3410050,40.5746255,-74.4982588
3411490,40.4503922,-74.4794159
3418120,40.5612623,-74.2923771
3407170,40.5007945,-74.4279107
3409990,40.5424449,-74.362767
3403900,39.8170922,-75.1165773
3416110,40.9183086,-73.9505227
3416860,41.0133673,-74.1252167
3402100,40.5677486,-74.5372499
3409630,40.5412695,-74.5892731
3415090,40.5697495,-74.6076819
3413080,39.7330938,-75.1296728
3404920,40.2633442,-74.7987038
3407530,40.3563619,-74.8120022
3416290,40.2238406,-74.7636236
3404320,40.2626034,-74.5319777
3413410,40.3582436,-74.6667284
3401530,40.6761185,-74.4227556
3404590,40.6663673,-74.1935028
3408610,40.6273367,-74.2363098
3410530,41.2809575,-74.7305114
3410680,40.8413344,-74.0576708
3400660,39.4235629,-74.4930249
3412930,40.5201604,-74.2713313
3414640,40.4669448,-74.3201919
3415360,40.5744129,-74.4147996
3415390,40.4456522,-74.3784585
3404110,40.4262486,-74.418244
3410500,40.3194824,-74.428785
3400769,40.3700197,-74.9101615
3434001,40.0007874,-74.5820081
3406990,40.9569572,-74.1585611
3412540,40.8575524,-74.1290888
3411940,39.9023003,-75.0805727
3403000,39.9046107,-74.9969997
3406390,39.8937041,-75.0335578
3401350,40.7934814,-74.1611589
3401830,40.8091411,-74.1871418
3415330,40.7419997,-74.2647892
3417610,40.7857553,-74.265058
3402580,40.8472337,-74.2944278
3402850,40.8580173,-74.2297838
3404230,40.7650548,-74.2116548
3405760,40.8797971,-74.1082503
3405970,40.9594705,-74.125202
3406930,40.8604778,-74.0683231
3408520,40.8633911,-73.9884656
3408850,40.8779151,-74.0825
3406000,39.8916942,-75.1166923
3406330,39.8791269,-75.0659184
3407080,39.8365157,-75.0219649
3406300,40.8537041,-74.8248771
3414550,39.5682361,-75.472553
3418330,39.6573957,-75.3191316
3417250,39.7432143,-74.8208615
3417850,39.3963322,-74.8269539
3417910,40.8211975,-75.0305025
3417970,38.971526,-74.8373297
3418030,40.6348845,-74.2898473
3418090,39.2283502,-74.8096207
3418270,39.9164778,-75.0955486
3400900,41.0215571,-74.728186
3401110,39.0883487,-74.7382348
3401140,40.1914176,-74.0151054
3401170,39.8689349,-75.0513618
3401230,40.0703149,-74.0481623
3401050,39.8909917,-75.0733288
3412360,40.8470173,-73.9970615
3409690,39.3309129,-74.5068485
3409780,39.295626,-74.928882
3409960,39.9502216,-75.0503373
3410230,40.213339,-74.4316813
3415810,39.0416905,-74.7688371
3416350,40.44749,-74.170046
3416470,39.7676825,-74.2773957
3416590,39.6123748,-75.2095489
3416650,39.2581116,-74.7269122
3416680,39.3420459,-74.4826256
3417040,39.6841629,-74.5726394
3417100,40.2238157,-74.5949905
3403420,39.9152748,-75.0783915
3416920,40.8530836,-74.1063227
3418300,40.8501831,-74.0870676
3401260,40.6624946,-74.1102012
3406870,40.742978,-74.1529113
3410200,40.7416078,-74.3212863
3416740,40.832468,-74.2428627
3409420,40.1124211,-74.0381588
3415150,40.1700112,-74.0248613
3416560,40.1535728,-74.529315
3412060,40.2544122,-74.0319368
3406540,40.2062665,-74.6752741
3408400,40.2958873,-74.7200934
3417700,40.3032972,-74.6125044
3403150,40.6184736,-74.3159999
3417760,40.6516437,-74.3434472
3413140,40.6154442,-74.4157753
3415900,40.7156222,-74.3646841
3400009,40.7189925,-74.6158734
3402280,40.5887063,-74.6138428
3410590,40.4261235,-74.678446
3418000,40.0279495,-74.8869838
3402030,40.1429022,-74.7111989
3402460,40.0606312,-74.835891
3403120,40.0001617,-74.9916319
3405220,40.0951419,-74.7866089
3406240,40.7927841,-74.0045723
3406720,40.7409562,-74.4968143
3401320,40.673089,-74.686325
3401410,40.1796631,-74.0244398
3401620,39.807116,-74.9241783
3401740,40.0648106,-74.9219042
3401860,41.0354714,-74.3356133
3401890,40.6568857,-75.0762248
3401980,40.9312638,-74.4249278
3402130,40.2016041,-74.0120565
3402160,40.5600242,-74.7161186
3402310,40.1053366,-74.0644076
3402340,39.4138574,-74.3779024
3402400,39.5145409,-74.898625
3403510,39.3016745,-74.7055782
3409660,39.9523809,-74.9948958
3411400,41.0514865,-74.7536009
3415510,41.0522832,-74.6279063
3404680,39.5333174,-75.4984782
3404770,40.8846338,-73.9446545
3404860,39.3539329,-74.775135
3405070,40.8211103,-74.0030322
3410770,40.8388059,-74.4741963
3410860,40.9207509,-74.6407909
3410890,39.8795238,-75.0918141
3411040,40.6807216,-74.3602919
3411130,40.2004697,-74.0333306
3411250,40.0413516,-74.5681472
3411370,39.5510409,-75.0102172
3411220,40.4866775,-74.4444144
3413050,40.5455388,-74.4607205
3415120,40.4885327,-74.279133
3415210,40.3846946,-74.5227618
3415540,40.3901707,-74.4010865
3416800,39.4650072,-74.9971151
3401950,40.9038179,-74.4063688
3402520,40.9977675,-74.3470027
3480370,40.4117712,-74.0198359
3410470,39.6602243,-74.9691952
3417430,39.8419669,-75.1850895
3403180,39.6640632,-75.0743971
3407350,40.7452508,-74.0279257
3416380,40.7674246,-74.0322786
3413110,39.5426497,-75.1299006
3400960,39.3773368,-74.4510702
3404560,39.3804071,-74.6123412
3406090,40.9740727,-74.8025843
3405280,39.5967446,-74.8431626
3405790,40.6513307,-74.3231515
3406180,39.83473,-75.2884822
3406210,40.6802735,-75.1187089
3401650,40.6774549,-74.5672771
3407950,40.4326259,-74.2003424
3408940,40.2953722,-73.989899
3409120,39.6263411,-75.5034509
3412840,39.6992576,-75.4451796
3417670,39.0005979,-74.823573
3407410,40.3749643,-74.1738486
3402220,40.0617726,-74.1095574
3407740,40.0909277,-74.3612691
3408100,39.8551526,-74.2671517
3408220,40.0770685,-74.1985101
3409450,39.9616241,-74.3753153
3416230,39.9839478,-74.1691947
3407800,41.0012568,-74.5512898
3414670,40.6340981,-74.3756947
3416500,40.6952664,-74.2690777
3400004,40.7303287,-74.4188773
3410810,40.7963215,-74.4906524
3412480,40.8596359,-74.4233483
3413650,40.8416396,-74.5785221
3414340,40.8884103,-74.6514969
3400008,40.8692829,-74.9106124
3417310,40.7680098,-74.0170078
3417580,40.7860317,-74.0095067
3400810,39.5583646,-75.3177437
3400840,40.6594468,-75.1570525
3400870,40.9687824,-73.9168962
3413200,39.3885241,-74.5094193
3401440,40.8298024,-75.0733366
3412960,40.691974,-75.1790059
3411010,40.8908526,-74.4420319
3408040,40.9820358,-74.3858956
3410980,40.865597,-74.7419301
3404980,40.9358298,-74.1175045
3409210,40.7971128,-74.11298
3410140,40.9958086,-74.1412624
3408310,39.9694741,-74.0718801
3408340,39.8673079,-75.0289028
3408370,39.3348775,-75.1845789
3408580,40.9237508,-74.304235
3408760,40.8434313,-74.0342395
3408880,39.792079,-75.355179
3409000,40.714002,-75.1554696
3409030,39.450506,-75.4577411
3409480,39.6232487,-75.4146621
3414280,40.6522106,-74.2601578
3414310,40.6653092,-74.2665583
3415630,40.6979658,-74.3344355
3402250,39.429192,-75.2285951
3500001,34.6242043,-105.3108578
3500010,35.300659,-106.7347432
3500030,32.229254,-105.9505623
3500210,35.4655685,-106.4258812
3500240,36.391661,-107.8638216
3500300,32.291833,-104.2807289
3500480,36.6652744,-105.0739773
3500540,32.6398052,-105.6098145
3500660,35.8461435,-107.1601165
3500750,33.2082013,-104.2786927
3501140,34.8070098,-103.2671903
3501170,34.8652226,-107.9479988
3501200,33.0919367,-104.3358224
3501290,33.5451712,-105.0738566
3501320,34.7193525,-103.9466783
3501410,35.696907,-106.6654977
3501530,35.6440668,-104.8630266
3501650,35.8660986,-106.2916806
3501710,32.3068828,-103.9548169
3501770,34.1028009,-107.4552168
3501860,36.0165587,-105.2932817
3502010,35.6396712,-105.601639
3502100,34.1497596,-103.292008
3502130,34.2709946,-108.3284373
3502190,36.8145,-104.3773426
3502250,33.6422529,-104.3448198
3502670,33.1665903,-105.8989081
3502730,36.0087669,-104.7382039
3500060,35.0667858,-106.7022189
3501890,35.0719315,-105.9142147
3500090,31.70955,-108.6374335
3501620,32.3676526,-108.8981993
3500120,32.7875499,-104.6922913
3501470,33.0123543,-104.3494053
3500150,36.8876784,-107.7897738
3500990,36.6194464,-108.2135454
3500180,34.4978392,-106.8087577
3501680,34.7861722,-106.8847795
3500270,33.5913481,-105.5328317
3500330,33.729868,-105.9856955
3500630,34.1389195,-105.5317135
3502220,33.5838447,-108.5098651
3500390,36.4797993,-108.6750792
3500420,36.6557222,-106.5431268
3501380,36.3025552,-107.0118425
3501980,36.6360632,-106.0440041
3500510,36.3627838,-103.3430818
3500570,34.4777941,-103.275401
3501830,34.5580867,-103.6169943
3500600,32.8256856,-107.9942877
3500690,32.1845231,-107.7471911
3500720,36.7460476,-103.7425615
3502310,33.368915,-105.5763545
3502490,36.3484771,-104.4048304
3500790,33.788288,-103.2794657
3501020,34.2546811,-103.7085764
3500810,36.7549353,-107.1765211
3500840,33.9085498,-103.7327288
3502580,34.3391364,-103.0821439
3500900,36.1026513,-106.0896979
3502070,35.8616739,-105.9859857
3502370,35.5426864,-105.9724868
3500930,34.6812881,-105.9359059
3500960,32.3961746,-103.3908956
3501050,34.3592729,-104.3686961
3501080,31.9887061,-106.8584781
3501110,35.6296575,-108.228353
3502800,35.0391281,-108.7470734
3501230,32.7505006,-106.7864268
3501500,32.3738753,-106.8399556
3501260,32.6436866,-103.4103099
3501740,32.9325284,-103.4312924
3502550,33.3480347,-103.424288
3501350,32.1225657,-103.4011743
3501560,35.3909431,-104.6799831
3502400,34.9708335,-104.6972609
3501590,35.49635,-103.3027166
3501800,36.5945736,-104.4701751
3501920,35.7727346,-103.6959016
3502280,36.0160831,-104.1046658
3501950,34.3916901,-106.3081863
3502040,36.1023381,-105.593727
3502520,36.3895424,-105.5621694
3502160,36.8087127,-105.5139472
3502340,35.1819593,-103.1940013
3502640,35.0745833,-103.7802751
3502430,32.6773909,-108.5095436
3502460,33.7668962,-106.8212171
3502610,33.1194684,-107.1881612
3610560,42.0633526,-76.8060854
3621630,42.3312546,-76.7422229
3630270,42.0598622,-76.5758553
3614850,42.1963729,-76.8147599
3622530,41.5660869,-73.602253
3621180,41.3405273,-73.5976089
3613230,41.4619725,-73.874913
3618120,41.3830275,-73.7371717
3609210,41.7063404,-73.5757279
3606630,43.9976226,-75.6132299
3611910,44.0185856,-76.0321855
3617880,44.0248012,-76.2286732
3604200,43.9245023,-75.325569
3613770,44.1313252,-75.3343158
3617820,43.7648399,-75.5946955
3624450,42.64574,-73.7325135
3600020,42.2527458,-77.239595
3614820,42.3569266,-77.6142115
3600007,42.0898019,-77.4983654
3604050,42.3393843,-77.3499899
3603630,42.424318,-77.4487545
3614280,40.7653062,-73.6663956
3616680,42.9107316,-78.6492152
3630780,42.8382775,-78.7523363
3699997,44.0748956,-75.7698122
3629070,40.8835172,-72.4519481
3621930,41.1591059,-72.2498337
3623490,40.970709,-73.0811988
3624060,40.810019,-72.589263
3622560,41.0560657,-73.9956908
3628320,41.1647748,-74.1559817
3608370,43.2285927,-73.9222116
3626670,42.8661496,-73.7860608
3626160,43.0988788,-73.6251295
3627240,43.2235073,-73.6705762
3616740,42.7914132,-73.6387213
3600014,42.9166394,-76.8832971
3612330,41.4070381,-74.3350422
3614430,41.3607293,-74.0197489
3619320,41.4574689,-74.4236281
3619560,41.3926767,-74.5244226
3620700,41.5154019,-74.0473266
3630030,41.4351599,-74.1815294
3602920,42.9616071,-78.7904499
3607020,43.0179014,-78.962657
3607680,42.9384267,-78.7817784
3606300,42.8577778,-74.5271407
3630990,42.3024818,-79.5860932
3600018,42.2086704,-79.4987346
3624660,42.2555629,-79.6902401
3607710,44.1927086,-74.9487414
3614310,44.5771385,-75.4368516
3617430,44.7235124,-75.3311288
3619890,44.5534663,-75.6045468
3621360,44.7886372,-74.9880266
3627960,44.8082544,-74.7466211
3608610,43.9638367,-73.5832486
3619830,44.0549668,-73.5326186
3619920,42.9109458,-75.6788884
3612300,42.7647757,-77.1949664
3622740,42.6469993,-77.0576628
3618030,43.0736919,-76.9861188
3603030,42.1536232,-77.8023395
3604350,42.3453499,-78.1208056
3606180,42.9802348,-77.8499312
3631170,43.0428652,-77.7528014
3624210,43.2534211,-76.7022854
3616140,44.122772,-73.8835
3616500,44.2643469,-73.9465825
3625470,43.1957503,-73.3355052
3615570,42.4080496,-76.4742559
3622170,42.0719805,-76.2193625
3609330,42.4863192,-76.3198439
3603180,41.0113124,-73.8413137
3605640,40.9394931,-73.8264399
3601107,43.0511696,-74.6490207
3601087,42.9856343,-75.0022855
3631410,42.6863669,-73.7000521
3631830,42.6867352,-73.6232467
3628950,42.727359,-73.6705864
3614730,42.8967245,-73.5517315
3615270,43.7967504,-74.3611925
3621300,43.2603185,-74.2749966
3619800,42.755585,-76.3872778
3626940,42.8861164,-76.4107286
3629250,42.8879399,-76.6570454
3600015,42.050872,-78.5371731
3611490,42.3114654,-78.4389139
3630900,42.4129936,-78.6282225
3611700,43.3443747,-76.4131019
3613590,43.3171531,-76.563655
3622920,43.2693471,-76.307647
3620370,43.0488345,-75.2776671
3623370,43.571009,-74.8410968
3626760,43.135995,-75.5779773
3628800,43.8217686,-75.0401144
3630160,42.9320279,-75.3997566
3630930,42.8870434,-75.1828505
3621510,43.0788475,-78.3231394
3625140,43.1864439,-78.5478102
3603990,42.9897233,-78.1773166
3610380,43.0857591,-78.1680026
3616950,42.9860476,-78.0086684
3618960,43.2003729,-78.3816418
3600024,42.3337857,-78.8285916
3600003,44.3866769,-75.0986983
3609960,40.6420179,-73.6631168
3610050,40.773079,-73.6216055
3610980,40.722177,-73.4369387
3610590,42.1255652,-76.8545037
3630240,42.4111563,-76.8945694
3618600,42.9303832,-78.746486
3620970,42.5651995,-78.8789594
3627000,42.8832328,-78.7851812
3606420,42.2532934,-76.3445476
3608460,42.5263358,-76.1883439
3620670,42.2875574,-76.191081
3605670,42.8027579,-75.384738
3605040,43.467045,-75.2997028
3600013,43.0983497,-75.6730825
3620610,43.0997121,-75.289276
3624360,43.3661861,-75.145858
3631050,43.1278416,-75.4409232
3606900,43.2795041,-76.0384211
3602670,44.3199062,-75.878416
3612360,44.3665403,-75.464044
3613440,44.4329818,-75.7123157
3614880,43.9088793,-76.3071516
3615300,44.1864639,-75.7145207
3616380,44.2030588,-75.9577343
3630120,43.9652734,-75.8953171
3606990,41.1721185,-73.7692173
3610080,40.9605184,-73.8076028
3614190,41.2512755,-73.9164602
3619950,41.2081001,-73.6357489
3620160,41.1032888,-73.7706915
3620490,40.9232433,-73.7793439
3622680,40.9004583,-73.8071383
3624000,41.3953643,-73.8390532
3624630,41.0390248,-73.6853244
3627180,41.3051539,-73.7272534
3629400,41.0758665,-73.7866609
3631980,41.2625938,-73.8044923
3621720,42.0747373,-78.4258069
3619530,43.8553317,-74.1183589
3623970,43.7468866,-73.4175272
3626130,43.9347824,-73.8021697
3631500,44.3499779,-73.3903259
3611400,43.0616416,-75.1285696
3617460,43.0260142,-74.8376312
3620460,41.7433857,-74.1235717
3621270,40.9479608,-73.3850025
3616440,42.8184241,-78.8327692
3618690,40.7577718,-72.8431982
3619410,40.9657953,-72.9908908
3619710,41.0275095,-71.9617613
3620520,40.9906994,-72.4711356
3620910,40.7295878,-73.3364592
3621840,42.0430652,-74.2948265
3626850,42.2646458,-75.3335765
3604290,44.7698694,-73.4795797
3607080,44.8987776,-74.0806853
3622830,44.5931452,-73.5567505
3630660,40.694868,-73.6503074
3608310,40.6802031,-73.3952686
3613530,40.8351648,-72.520152
3607860,43.0710714,-76.8191782
3611740,43.1043822,-77.3138016
3625290,40.9492135,-73.7164109
3628650,41.0923668,-73.8676395
3607560,42.5465433,-75.8854448
3607770,43.0414789,-75.3870685
3611370,42.9440424,-74.6493493
3614760,42.8936064,-73.3528095
3618630,40.6318174,-73.4471934
3608160,40.7703685,-73.1464445
3609660,40.9728935,-72.2021023
3613980,40.8205069,-73.2178574
3619200,40.8670598,-73.0655128
3619230,40.8760747,-72.9295681
3620040,40.9645007,-73.0318202
3622470,40.782774,-73.0018862
3624690,40.9740409,-72.714717
3625350,40.8157318,-73.064671
3627060,40.9187865,-73.177293
3627620,41.0553968,-72.472265
3628200,40.9731544,-73.1152773
3611760,40.7257555,-73.6453981
3624750,43.1699272,-77.6168907
3620820,43.0928407,-79.0147434
3628590,43.0409981,-76.1435544
3629370,43.0963822,-75.2259832
3626010,42.8026407,-73.9271999
3631800,40.746689,-73.3710449
3625380,41.0004568,-72.3468955
3624840,40.9652028,-72.9542562
3614550,42.6531453,-78.5454097
3609720,40.713454,-73.176039
3621540,40.6337349,-73.205639
3627300,40.8259182,-73.4088651
3618990,42.6910802,-73.7245849
3613620,40.8819918,-73.3739357
3615540,40.7109394,-73.2224522
3616260,40.9183861,-73.280166
3617380,40.6895952,-73.3738405
3618540,43.1660142,-77.1913503
3627120,43.2181139,-77.0494024
3631440,43.2428811,-77.1841624
3623430,43.0349724,-76.6618324
3606470,44.5923295,-75.1818839
3614250,44.4636068,-75.3023457
3618660,44.928754,-74.906938
3625500,44.9465698,-74.5315128
3600012,42.0816729,-78.1768684
3603240,42.4209974,-77.7113473
3606360,42.4461991,-77.8221268
3608970,42.5359619,-78.4231252
3626190,42.1479678,-77.9922526
3630480,42.0712423,-77.9427362
3600124,42.2053932,-77.6157532
3628980,42.5057519,-76.6849842
3609390,42.5024714,-77.001393
3610500,41.7311232,-74.4225739
3618510,42.1411479,-74.5700152
3618570,41.6204184,-74.0015739
3624960,41.8393363,-74.2450617
3625800,42.0925906,-73.9881105
3629790,41.6399703,-74.1578546
3615090,40.8795869,-73.4163714
3616230,42.98018,-78.8825167
3624990,40.680231,-73.5865123
3625050,40.8002283,-73.6405628
3628050,43.1287201,-78.7759107
3623010,41.585009,-74.3496409
3629970,41.2762758,-74.3732892
3605340,41.1416162,-73.8273722
3617160,40.713911,-73.5128344
3630960,40.7671454,-73.5809688
3631710,40.6358824,-73.7004957
3602580,42.9205858,-78.2500655
3602520,43.2373647,-78.2055367
3611280,43.483025,-73.5312453
3612900,43.078778,-73.5011154
3631290,43.5716368,-73.4156304
3611310,43.2732202,-73.5733778
3624120,43.813365,-74.7236956
3619260,42.5420198,-74.3261453
3621780,42.4608823,-75.0503693
3629240,42.3967021,-75.234819
3608250,42.7029635,-74.9641563
3619860,42.5917135,-75.2176403
3607050,42.461767,-74.8281719
3602940,40.6781672,-73.4191516
3611430,42.3523469,-75.1097412
3609060,42.0910816,-75.4268767
3613560,41.9743964,-75.2398394
3622100,42.6929044,-75.7366554
3604757,42.4625345,-75.3513704
3622260,42.4427479,-75.6446522
3614940,42.2030113,-73.7591397
3628620,42.1775634,-73.5851493
3607110,42.3639447,-73.5458831
3624240,42.0160299,-73.8368479
3627360,43.6529181,-75.3445472
3613020,42.6003588,-76.3651378
3608490,42.3474292,-73.8443517
3624150,42.515232,-73.8624313
3612870,42.4387709,-74.0356875
3631920,40.9458622,-73.8674464
3606060,41.1374094,-73.6999536
3615870,43.6142694,-74.0670957
3629910,43.5141531,-73.8784138
3628710,42.0791671,-76.390679
3609540,42.7363394,-78.634029
3605220,42.3488734,-77.0839746
3613470,42.4259145,-77.1807711
3619350,42.5799655,-74.9550888
3617700,40.8986165,-73.5786005
3602700,42.2740486,-77.7925765
3617130,42.603369,-78.1519455
3623640,42.0688882,-78.3242628
3632010,42.312885,-78.2776263
3605580,43.2255209,-77.926506
3609690,43.2009274,-77.5513991
3611880,43.1349355,-77.7123294
3611190,42.8939612,-74.3716376
3615330,43.7222718,-74.714466
3623130,43.5002206,-74.5795437
3617760,43.965763,-74.6349623
3627330,42.3678826,-74.7217607
3614340,40.7629282,-73.5255475
3615510,40.7293768,-73.5001204
3629160,44.1931661,-74.5686278
3612270,43.1479206,-74.3848618
3619380,41.7780975,-73.6943559
3616290,41.9199948,-74.0261211
3622140,42.6360249,-76.7952119
3626430,42.9058576,-76.7738939
3606540,40.751817,-73.6103278
3609840,40.72555,-73.5596817
3611610,42.0428243,-79.1357282
3622710,43.1514642,-77.4443955
3627900,41.0427183,-72.1410913
3629190,41.1992122,-74.2245453
3608430,41.4238906,-74.060809
3628560,40.8164962,-73.4958988
3614400,41.7344434,-73.9892819
3622650,41.2901659,-73.9250786
3613740,41.0235377,-73.7192829
3612630,43.2343088,-77.6799728
3625170,43.0330931,-77.6507015
3607530,43.1040326,-77.8455454
3623160,43.0648278,-77.5176629
3630360,43.2128895,-77.4443063
3630330,43.216056,-77.3108572
3617970,43.3276569,-78.3504898
3603840,40.6501274,-73.6077093
3604740,40.7511558,-73.4836459
3608010,40.9256203,-73.4632772
3602430,43.0539631,-78.5061896
3602550,42.8988147,-78.5109994
3607230,42.8998998,-78.7607084
3611670,42.74959,-78.8814735
3612390,42.4734554,-78.9725792
3613350,42.7010131,-78.815509
3628680,43.7744126,-73.5160101
3611100,41.2640738,-71.9983101
3600008,40.7742052,-72.9304559
3605310,41.4354159,-73.5925061
3611860,41.3753251,-73.9262166
3610170,42.640348,-78.8651075
3621900,42.7444086,-78.7373161
3614670,42.7612222,-77.5049615
3620220,42.6452261,-77.3997709
3611970,42.8461265,-77.0062354
3620640,43.0759075,-77.100601
3622890,42.953058,-77.0824365
3614220,43.0490581,-74.960477
3624570,42.8378975,-75.0167793
3602820,43.4408108,-75.9818025
3622050,43.4438238,-76.4807686
3619170,43.4507131,-76.26767
3631320,43.1420739,-75.2116316
3623880,43.5565014,-76.1292527
3607290,42.1528533,-75.8471262
3628380,42.0402725,-75.8635978
3604870,42.1019868,-75.9101308
3629610,42.0535839,-76.048264
3604710,42.5962672,-73.8739019
3613080,42.7066764,-73.950482
3627210,42.7348284,-73.8322772
3629670,42.6449439,-73.952878
3630210,42.7188758,-73.7084297
3615810,40.8031304,-73.5593342
3603270,41.6787749,-73.7656122
3606570,41.4724145,-73.6978184
3615180,41.8068809,-73.8796535
3624480,41.9248846,-73.863664
3629880,41.5694215,-73.8463426
3620730,44.0071768,-74.0999654
3602340,43.8015872,-75.9621689
3608280,43.8886759,-75.7123965
3625650,43.6222261,-75.9332507
3604370,43.8011067,-76.1869185
3607650,44.1645753,-76.1722115
3616620,41.3193129,-73.8648071
3619680,41.5210806,-74.2141839
3604758,41.3406673,-74.1672741
3607380,41.3627073,-74.2780785
3610410,41.511928,-74.8539646
3612960,41.215236,-74.2894215
3619650,41.298634,-74.176113
3625320,41.3217291,-74.3869679
3613950,40.9890495,-73.8754874
3616080,41.2661426,-73.5882959
3620100,40.9131051,-73.8293172
3622020,41.16944,-73.853467
3623340,41.095356,-73.8246523
3631260,41.0238004,-73.7510485
3612720,41.0326146,-73.8063718
3624420,40.8001518,-72.710237
3606390,43.0849683,-75.761863
3609990,43.091177,-76.0215656
3626700,42.7084619,-75.5368118
3603810,42.3240343,-75.476305
3602400,42.2236236,-75.556445
3610710,42.1230619,-76.1066012
3618150,42.1888226,-76.0299693
3629940,42.7156496,-78.1760109
